Date,DayOfWeek,IsHoliday,ETU_Admissions,ETU_Discharges,ETU_BedCapacity,ETU_OccupiedBeds,Weather,SpecialEvent,PublicTransportStatus,OutbreakAlert,Shift_ID
6/29/2024,Saturday,No,4,4,7,5,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Morning
6/29/2024,Saturday,No,4,3,7,3,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Night
6/30/2024,Sunday,No,1,3,7,3,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Evening
6/30/2024,Sunday,No,3,4,7,2,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Morning
6/30/2024,Sunday,No,3,1,7,3,Rainy,None,Normal,DengueAlert+LeptoAlert+ILIAlert,Night
7/1/2024,Monday,No,4,3,6,2,Rainy,None,Delayed,LeptoAlert+ILIAlert,Evening
7/1/2024,Monday,No,4,2,6,2,Rainy,None,Delayed,LeptoAlert+ILIAlert,Morning
7/1/2024,Monday,No,4,5,6,3,Rainy,None,Delayed,LeptoAlert+ILIAlert,Night
7/2/2024,Tuesday,No,4,4,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/2/2024,Tuesday,No,1,2,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/2/2024,Tuesday,No,4,5,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/3/2024,Wednesday,No,2,4,6,0,Cloudy,None,Normal,ILIAlert,Evening
7/3/2024,Wednesday,No,4,5,6,0,Cloudy,None,Normal,ILIAlert,Morning
7/3/2024,Wednesday,No,2,3,6,1,Cloudy,None,Normal,ILIAlert,Night
7/4/2024,Thursday,No,5,5,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/4/2024,Thursday,No,2,3,6,5,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/4/2024,Thursday,No,5,5,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/5/2024,Friday,No,3,4,6,1,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/5/2024,Friday,No,1,1,6,1,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/5/2024,Friday,No,5,2,6,1,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/6/2024,Saturday,No,1,3,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/6/2024,Saturday,No,1,5,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/6/2024,Saturday,No,2,1,6,6,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/7/2024,Sunday,No,2,3,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/7/2024,Sunday,No,1,5,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/7/2024,Sunday,No,5,4,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/8/2024,Monday,No,1,4,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/8/2024,Monday,No,2,5,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/8/2024,Monday,No,2,5,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/9/2024,Tuesday,No,4,5,6,1,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/9/2024,Tuesday,No,3,4,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/9/2024,Tuesday,No,3,2,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/10/2024,Wednesday,No,2,1,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/10/2024,Wednesday,No,1,5,6,1,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/10/2024,Wednesday,No,3,5,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/11/2024,Thursday,No,4,5,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/11/2024,Thursday,No,4,5,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/11/2024,Thursday,No,1,5,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/12/2024,Friday,No,4,2,6,2,Sunny,None,Normal,None,Evening
7/12/2024,Friday,No,5,3,6,2,Sunny,None,Normal,None,Morning
7/12/2024,Friday,No,2,1,6,0,Sunny,None,Normal,None,Night
7/13/2024,Saturday,No,3,2,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/13/2024,Saturday,No,3,1,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/13/2024,Saturday,No,1,5,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/14/2024,Sunday,No,4,3,6,0,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/14/2024,Sunday,No,5,3,6,1,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/14/2024,Sunday,No,1,3,6,1,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/15/2024,Monday,No,2,5,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/15/2024,Monday,No,2,2,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/15/2024,Monday,No,4,5,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/16/2024,Tuesday,No,3,4,6,5,Sunny,None,Normal,None,Evening
7/16/2024,Tuesday,No,3,2,6,5,Sunny,None,Normal,None,Morning
7/16/2024,Tuesday,No,5,3,6,5,Sunny,None,Normal,None,Night
7/17/2024,Wednesday,No,2,2,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/17/2024,Wednesday,No,1,3,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/17/2024,Wednesday,No,5,2,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/18/2024,Thursday,No,1,1,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/18/2024,Thursday,No,2,4,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/18/2024,Thursday,No,3,3,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/19/2024,Friday,No,3,2,6,3,Sunny,None,Normal,None,Evening
7/19/2024,Friday,No,1,2,6,4,Sunny,None,Normal,None,Morning
7/19/2024,Friday,No,1,4,6,4,Sunny,None,Normal,None,Night
7/20/2024,Saturday,Yes,3,1,6,2,Cloudy,Esala Full Moon Poya Day,Normal,ILIAlert,Evening
7/20/2024,Saturday,Yes,4,5,6,2,Cloudy,Esala Full Moon Poya Day,Normal,ILIAlert,Morning
7/20/2024,Saturday,Yes,1,5,6,2,Cloudy,Esala Full Moon Poya Day,Normal,ILIAlert,Night
7/21/2024,Sunday,No,5,5,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/21/2024,Sunday,No,5,2,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/21/2024,Sunday,No,2,5,6,5,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/22/2024,Monday,No,1,5,6,5,Sunny,None,Normal,None,Evening
7/22/2024,Monday,No,1,5,6,6,Sunny,None,Normal,None,Morning
7/22/2024,Monday,No,5,3,6,6,Sunny,None,Normal,None,Night
7/23/2024,Tuesday,No,1,3,6,2,Sunny,None,Normal,None,Evening
7/23/2024,Tuesday,No,4,2,6,1,Sunny,None,Normal,None,Morning
7/23/2024,Tuesday,No,2,1,6,3,Sunny,None,Normal,None,Night
7/24/2024,Wednesday,No,1,5,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/24/2024,Wednesday,No,1,2,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/24/2024,Wednesday,No,4,5,6,1,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/25/2024,Thursday,No,2,3,6,5,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/25/2024,Thursday,No,2,3,6,5,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/25/2024,Thursday,No,2,2,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/26/2024,Friday,No,3,1,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/26/2024,Friday,No,5,1,6,5,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/26/2024,Friday,No,4,5,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/27/2024,Saturday,No,2,3,6,3,Cloudy,None,Normal,ILIAlert,Evening
7/27/2024,Saturday,No,3,2,6,3,Cloudy,None,Normal,ILIAlert,Morning
7/27/2024,Saturday,No,3,3,6,1,Cloudy,None,Normal,ILIAlert,Night
7/28/2024,Sunday,No,3,4,6,5,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/28/2024,Sunday,No,2,5,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/28/2024,Sunday,No,5,3,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
7/29/2024,Monday,No,5,1,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert+MeaslesAlert,Evening
7/29/2024,Monday,No,1,5,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert+MeaslesAlert,Morning
7/29/2024,Monday,No,5,2,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert+MeaslesAlert,Night
7/30/2024,Tuesday,No,1,2,6,4,Cloudy,None,Normal,ILIAlert,Evening
7/30/2024,Tuesday,No,4,2,6,3,Cloudy,None,Normal,ILIAlert,Morning
7/30/2024,Tuesday,No,1,1,6,3,Cloudy,None,Normal,ILIAlert,Night
7/31/2024,Wednesday,No,4,1,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
7/31/2024,Wednesday,No,4,3,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
7/31/2024,Wednesday,No,5,2,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
8/1/2024,Thursday,No,3,3,6,2,Sunny,None,Normal,None,Evening
8/1/2024,Thursday,No,1,5,6,2,Sunny,None,Normal,None,Morning
8/1/2024,Thursday,No,4,5,6,3,Sunny,None,Normal,None,Night
8/2/2024,Friday,No,2,5,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
8/2/2024,Friday,No,4,5,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
8/2/2024,Friday,No,4,3,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
8/3/2024,Saturday,No,5,2,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
8/3/2024,Saturday,No,3,5,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
8/3/2024,Saturday,No,1,2,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
8/4/2024,Sunday,No,1,4,6,2,Cloudy,None,Normal,ILIAlert,Evening
8/4/2024,Sunday,No,1,2,6,4,Cloudy,None,Normal,ILIAlert,Morning
8/4/2024,Sunday,No,4,5,6,3,Cloudy,None,Normal,ILIAlert,Night
8/5/2024,Monday,No,4,5,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
8/5/2024,Monday,No,2,1,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
8/5/2024,Monday,No,5,1,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
8/6/2024,Tuesday,No,2,2,6,1,Cloudy,None,Normal,ILIAlert,Evening
8/6/2024,Tuesday,No,5,3,6,0,Cloudy,None,Normal,ILIAlert,Morning
8/6/2024,Tuesday,No,1,3,6,1,Cloudy,None,Normal,ILIAlert,Night
8/7/2024,Wednesday,No,1,3,6,3,Cloudy,None,Normal,ILIAlert,Evening
8/7/2024,Wednesday,No,2,4,6,2,Cloudy,None,Normal,ILIAlert,Morning
8/7/2024,Wednesday,No,3,1,6,4,Cloudy,None,Normal,ILIAlert,Night
8/8/2024,Thursday,No,1,1,6,1,Sunny,None,Delayed,None,Evening
8/8/2024,Thursday,No,1,1,6,2,Sunny,None,Delayed,None,Morning
8/8/2024,Thursday,No,3,3,6,1,Sunny,None,Delayed,None,Night
8/9/2024,Friday,No,4,2,6,3,Cloudy,None,Normal,ILIAlert,Evening
8/9/2024,Friday,No,4,4,6,4,Cloudy,None,Normal,ILIAlert,Morning
8/9/2024,Friday,No,4,1,6,4,Cloudy,None,Normal,ILIAlert,Night
8/10/2024,Saturday,No,5,3,6,3,Sunny,None,Normal,None,Evening
8/10/2024,Saturday,No,2,4,6,3,Sunny,None,Normal,None,Morning
8/10/2024,Saturday,No,3,5,6,3,Sunny,None,Normal,None,Night
8/11/2024,Sunday,No,2,4,6,3,Sunny,None,Normal,None,Evening
8/11/2024,Sunday,No,5,1,6,3,Sunny,None,Normal,None,Morning
8/11/2024,Sunday,No,2,2,6,3,Sunny,None,Normal,None,Night
8/12/2024,Monday,No,1,1,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert+MeaslesAlert,Evening
8/12/2024,Monday,No,4,1,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert+MeaslesAlert,Morning
8/12/2024,Monday,No,3,4,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert+MeaslesAlert,Night
8/13/2024,Tuesday,No,3,5,6,3,Cloudy,None,Normal,ILIAlert,Evening
8/13/2024,Tuesday,No,1,2,6,4,Cloudy,None,Normal,ILIAlert,Morning
8/13/2024,Tuesday,No,3,2,6,5,Cloudy,None,Normal,ILIAlert,Night
8/14/2024,Wednesday,No,2,1,6,2,Sunny,None,Normal,None,Evening
8/14/2024,Wednesday,No,2,4,6,3,Sunny,None,Normal,None,Morning
8/14/2024,Wednesday,No,2,4,6,2,Sunny,None,Normal,None,Night
8/15/2024,Thursday,No,2,1,6,1,Sunny,None,Normal,None,Evening
8/15/2024,Thursday,No,2,2,6,1,Sunny,None,Normal,None,Morning
8/15/2024,Thursday,No,2,3,6,0,Sunny,None,Normal,None,Night
8/16/2024,Friday,No,4,3,6,2,Sunny,None,Strike,None,Evening
8/16/2024,Friday,No,5,3,6,0,Sunny,None,Strike,None,Morning
8/16/2024,Friday,No,3,5,6,0,Sunny,None,Strike,None,Night
8/17/2024,Saturday,No,1,4,6,3,Rainy,None,Delayed,LeptoAlert+ILIAlert,Evening
8/17/2024,Saturday,No,4,4,6,3,Rainy,None,Delayed,LeptoAlert+ILIAlert,Morning
8/17/2024,Saturday,No,5,2,6,4,Rainy,None,Delayed,LeptoAlert+ILIAlert,Night
8/18/2024,Sunday,No,1,4,6,1,Cloudy,None,Normal,ILIAlert,Evening
8/18/2024,Sunday,No,2,2,6,2,Cloudy,None,Normal,ILIAlert,Morning
8/18/2024,Sunday,No,5,4,6,2,Cloudy,None,Normal,ILIAlert,Night
8/19/2024,Monday,Yes,5,5,6,3,Cloudy,Nikini Full Moon Poya Day,Normal,ILIAlert,Evening
8/19/2024,Monday,Yes,4,1,6,4,Cloudy,Nikini Full Moon Poya Day,Normal,ILIAlert,Morning
8/19/2024,Monday,Yes,2,4,6,3,Cloudy,Nikini Full Moon Poya Day,Normal,ILIAlert,Night
8/20/2024,Tuesday,No,2,3,6,2,Sunny,None,Normal,None,Evening
8/20/2024,Tuesday,No,5,3,6,1,Sunny,None,Normal,None,Morning
8/20/2024,Tuesday,No,3,2,6,3,Sunny,None,Normal,None,Night
8/21/2024,Wednesday,No,3,3,6,3,Cloudy,None,Normal,ILIAlert,Evening
8/21/2024,Wednesday,No,2,1,6,2,Cloudy,None,Normal,ILIAlert,Morning
8/21/2024,Wednesday,No,3,1,6,2,Cloudy,None,Normal,ILIAlert,Night
8/22/2024,Thursday,No,4,4,6,2,Cloudy,None,Normal,ILIAlert,Evening
8/22/2024,Thursday,No,4,1,6,2,Cloudy,None,Normal,ILIAlert,Morning
8/22/2024,Thursday,No,1,1,6,2,Cloudy,None,Normal,ILIAlert,Night
8/23/2024,Friday,No,1,4,6,3,Sunny,None,Normal,None,Evening
8/23/2024,Friday,No,4,1,6,4,Sunny,None,Normal,None,Morning
8/23/2024,Friday,No,4,1,6,5,Sunny,None,Normal,None,Night
8/24/2024,Saturday,No,2,3,6,4,Sunny,None,Normal,None,Evening
8/24/2024,Saturday,No,1,4,6,4,Sunny,None,Normal,None,Morning
8/24/2024,Saturday,No,4,5,6,2,Sunny,None,Normal,None,Night
8/25/2024,Sunday,No,3,2,6,5,Sunny,None,Normal,None,Evening
8/25/2024,Sunday,No,4,1,6,4,Sunny,None,Normal,None,Morning
8/25/2024,Sunday,No,5,1,6,4,Sunny,None,Normal,None,Night
8/26/2024,Monday,No,1,5,6,0,Sunny,None,Normal,None,Evening
8/26/2024,Monday,No,3,5,6,0,Sunny,None,Normal,None,Morning
8/26/2024,Monday,No,3,4,6,0,Sunny,None,Normal,None,Night
8/27/2024,Tuesday,No,4,5,6,2,Sunny,None,Normal,None,Evening
8/27/2024,Tuesday,No,4,2,6,4,Sunny,None,Normal,None,Morning
8/27/2024,Tuesday,No,5,3,6,2,Sunny,None,Normal,None,Night
8/28/2024,Wednesday,No,4,3,6,2,Sunny,None,Normal,MeaslesAlert,Evening
8/28/2024,Wednesday,No,4,5,6,2,Sunny,None,Normal,MeaslesAlert,Morning
8/28/2024,Wednesday,No,5,2,6,4,Sunny,None,Normal,MeaslesAlert,Night
8/29/2024,Thursday,No,4,2,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
8/29/2024,Thursday,No,4,1,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
8/29/2024,Thursday,No,5,4,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
8/30/2024,Friday,No,4,4,6,2,Sunny,None,Normal,None,Evening
8/30/2024,Friday,No,5,1,6,2,Sunny,None,Normal,None,Morning
8/30/2024,Friday,No,2,5,6,3,Sunny,None,Normal,None,Night
8/31/2024,Saturday,No,2,1,6,3,Sunny,None,Normal,None,Evening
8/31/2024,Saturday,No,4,4,6,3,Sunny,None,Normal,None,Morning
8/31/2024,Saturday,No,1,4,6,4,Sunny,None,Normal,None,Night
9/1/2024,Sunday,No,4,2,6,3,Rainy,None,Normal,LeptoAlert,Evening
9/1/2024,Sunday,No,1,5,6,4,Rainy,None,Normal,LeptoAlert,Morning
9/1/2024,Sunday,No,1,4,6,2,Rainy,None,Normal,LeptoAlert,Night
9/2/2024,Monday,No,3,2,6,1,Sunny,None,Normal,None,Evening
9/2/2024,Monday,No,2,3,6,1,Sunny,None,Normal,None,Morning
9/2/2024,Monday,No,1,3,6,2,Sunny,None,Normal,None,Night
9/3/2024,Tuesday,No,3,3,6,3,Sunny,None,Normal,None,Evening
9/3/2024,Tuesday,No,4,5,6,2,Sunny,None,Normal,None,Morning
9/3/2024,Tuesday,No,3,5,6,3,Sunny,None,Normal,None,Night
9/4/2024,Wednesday,No,5,4,6,2,Sunny,None,Normal,None,Evening
9/4/2024,Wednesday,No,1,1,6,1,Sunny,None,Normal,None,Morning
9/4/2024,Wednesday,No,3,3,6,1,Sunny,None,Normal,None,Night
9/5/2024,Thursday,No,5,3,6,2,Rainy,None,Delayed,LeptoAlert,Evening
9/5/2024,Thursday,No,5,2,6,3,Rainy,None,Delayed,LeptoAlert,Morning
9/5/2024,Thursday,No,4,1,6,3,Rainy,None,Delayed,LeptoAlert,Night
9/6/2024,Friday,No,1,4,6,1,Sunny,None,Normal,None,Evening
9/6/2024,Friday,No,3,1,6,1,Sunny,None,Normal,None,Morning
9/6/2024,Friday,No,1,4,6,2,Sunny,None,Normal,None,Night
9/7/2024,Saturday,No,3,5,6,1,Sunny,None,Normal,None,Evening
9/7/2024,Saturday,No,3,4,6,3,Sunny,None,Normal,None,Morning
9/7/2024,Saturday,No,1,4,6,2,Sunny,None,Normal,None,Night
9/8/2024,Sunday,No,3,3,6,3,Sunny,None,Delayed,None,Evening
9/8/2024,Sunday,No,5,2,6,3,Sunny,None,Delayed,None,Morning
9/8/2024,Sunday,No,4,5,6,2,Sunny,None,Delayed,None,Night
9/9/2024,Monday,No,4,2,6,3,Sunny,None,Normal,None,Evening
9/9/2024,Monday,No,4,3,6,3,Sunny,None,Normal,None,Morning
9/9/2024,Monday,No,4,4,6,5,Sunny,None,Normal,None,Night
9/10/2024,Tuesday,No,2,4,6,3,Sunny,None,Normal,None,Evening
9/10/2024,Tuesday,No,2,4,6,2,Sunny,None,Normal,None,Morning
9/10/2024,Tuesday,No,5,2,6,2,Sunny,None,Normal,None,Night
9/11/2024,Wednesday,No,5,3,6,1,Cloudy,None,Normal,None,Evening
9/11/2024,Wednesday,No,2,3,6,2,Cloudy,None,Normal,None,Morning
9/11/2024,Wednesday,No,2,3,6,3,Cloudy,None,Normal,None,Night
9/12/2024,Thursday,No,3,3,6,5,Sunny,None,Normal,None,Evening
9/12/2024,Thursday,No,5,5,6,5,Sunny,None,Normal,None,Morning
9/12/2024,Thursday,No,1,3,6,4,Sunny,None,Normal,None,Night
9/13/2024,Friday,No,5,1,6,2,Cloudy,None,Normal,None,Evening
9/13/2024,Friday,No,4,2,6,1,Cloudy,None,Normal,None,Morning
9/13/2024,Friday,No,3,3,6,1,Cloudy,None,Normal,None,Night
9/14/2024,Saturday,No,1,2,6,3,Sunny,None,Normal,None,Evening
9/14/2024,Saturday,No,4,3,6,3,Sunny,None,Normal,None,Morning
9/14/2024,Saturday,No,5,4,6,3,Sunny,None,Normal,None,Night
9/15/2024,Sunday,No,5,4,6,4,Sunny,None,Normal,None,Evening
9/15/2024,Sunday,No,2,1,6,5,Sunny,None,Normal,None,Morning
9/15/2024,Sunday,No,3,1,6,5,Sunny,None,Normal,None,Night
9/16/2024,Monday,Yes,4,5,6,3,Sunny,Milad-Un-Nabi (Holy Prophet’s Birthday),Normal,None,Evening
9/16/2024,Monday,Yes,3,4,6,4,Sunny,Milad-Un-Nabi (Holy Prophet’s Birthday),Normal,None,Morning
9/16/2024,Monday,Yes,1,4,6,4,Sunny,Milad-Un-Nabi (Holy Prophet’s Birthday),Normal,None,Night
9/17/2024,Tuesday,Yes,4,3,6,4,Cloudy,Binara Full Moon Poya Day,Normal,None,Evening
9/17/2024,Tuesday,Yes,4,1,6,3,Cloudy,Binara Full Moon Poya Day,Normal,None,Morning
9/17/2024,Tuesday,Yes,3,3,6,4,Cloudy,Binara Full Moon Poya Day,Normal,None,Night
9/18/2024,Wednesday,No,5,3,6,2,Cloudy,None,Normal,None,Evening
9/18/2024,Wednesday,No,1,3,6,2,Cloudy,None,Normal,None,Morning
9/18/2024,Wednesday,No,2,1,6,3,Cloudy,None,Normal,None,Night
9/19/2024,Thursday,No,4,5,6,2,Sunny,None,Normal,None,Evening
9/19/2024,Thursday,No,1,5,6,2,Sunny,None,Normal,None,Morning
9/19/2024,Thursday,No,4,1,6,1,Sunny,None,Normal,None,Night
9/20/2024,Friday,No,1,5,6,4,Cloudy,None,Normal,None,Evening
9/20/2024,Friday,No,1,1,6,4,Cloudy,None,Normal,None,Morning
9/20/2024,Friday,No,1,3,6,4,Cloudy,None,Normal,None,Night
9/21/2024,Saturday,No,4,3,6,6,Sunny,None,Normal,None,Evening
9/21/2024,Saturday,No,2,4,6,4,Sunny,None,Normal,None,Morning
9/21/2024,Saturday,No,1,5,6,4,Sunny,None,Normal,None,Night
9/22/2024,Sunday,No,5,5,6,1,Cloudy,None,Normal,None,Evening
9/22/2024,Sunday,No,1,2,6,2,Cloudy,None,Normal,None,Morning
9/22/2024,Sunday,No,1,5,6,2,Cloudy,None,Normal,None,Night
9/23/2024,Monday,No,2,2,6,0,Cloudy,None,Normal,None,Evening
9/23/2024,Monday,No,2,3,6,0,Cloudy,None,Normal,None,Morning
9/23/2024,Monday,No,5,1,6,1,Cloudy,None,Normal,None,Night
9/24/2024,Tuesday,No,5,4,6,2,Sunny,None,Normal,None,Evening
9/24/2024,Tuesday,No,3,3,6,3,Sunny,None,Normal,None,Morning
9/24/2024,Tuesday,No,3,1,6,2,Sunny,None,Normal,None,Night
9/25/2024,Wednesday,No,4,1,6,1,Cloudy,None,Normal,None,Evening
9/25/2024,Wednesday,No,4,4,6,1,Cloudy,None,Normal,None,Morning
9/25/2024,Wednesday,No,1,2,6,2,Cloudy,None,Normal,None,Night
9/26/2024,Thursday,No,2,3,6,3,Cloudy,None,Normal,None,Evening
9/26/2024,Thursday,No,3,4,6,1,Cloudy,None,Normal,None,Morning
9/26/2024,Thursday,No,1,4,6,3,Cloudy,None,Normal,None,Night
9/27/2024,Friday,No,5,4,6,0,Cloudy,None,Normal,None,Evening
9/27/2024,Friday,No,2,5,6,1,Cloudy,None,Normal,None,Morning
9/27/2024,Friday,No,4,4,6,2,Cloudy,None,Normal,None,Night
9/28/2024,Saturday,No,5,4,6,2,Sunny,None,Normal,None,Evening
9/28/2024,Saturday,No,4,3,6,2,Sunny,None,Normal,None,Morning
9/28/2024,Saturday,No,3,3,6,1,Sunny,None,Normal,None,Night
9/29/2024,Sunday,No,2,4,6,1,Sunny,None,Normal,None,Evening
9/29/2024,Sunday,No,5,5,6,0,Sunny,None,Normal,None,Morning
9/29/2024,Sunday,No,3,4,6,1,Sunny,None,Normal,None,Night
9/30/2024,Monday,No,4,3,6,5,Sunny,None,Normal,None,Evening
9/30/2024,Monday,No,2,3,6,4,Sunny,None,Normal,None,Morning
9/30/2024,Monday,No,2,4,6,5,Sunny,None,Normal,None,Night
10/1/2024,Tuesday,No,1,1,7,2,Rainy,None,Normal,DengueAlert+LeptoAlert,Evening
10/1/2024,Tuesday,No,1,4,7,4,Rainy,None,Normal,DengueAlert+LeptoAlert,Morning
10/1/2024,Tuesday,No,4,3,7,3,Rainy,None,Normal,DengueAlert+LeptoAlert,Night
10/2/2024,Wednesday,No,4,2,7,2,Cloudy,None,Delayed,None,Evening
10/2/2024,Wednesday,No,5,1,7,4,Cloudy,None,Delayed,None,Morning
10/2/2024,Wednesday,No,2,1,7,3,Cloudy,None,Delayed,None,Night
10/3/2024,Thursday,No,4,1,7,3,Rainy,None,Normal,DengueAlert+LeptoAlert,Evening
10/3/2024,Thursday,No,4,3,7,1,Rainy,None,Normal,DengueAlert+LeptoAlert,Morning
10/3/2024,Thursday,No,2,1,7,1,Rainy,None,Normal,DengueAlert+LeptoAlert,Night
10/4/2024,Friday,No,2,1,7,1,Rainy,None,Normal,DengueAlert+LeptoAlert,Evening
10/4/2024,Friday,No,1,2,7,3,Rainy,None,Normal,DengueAlert+LeptoAlert,Morning
10/4/2024,Friday,No,3,1,7,2,Rainy,None,Normal,DengueAlert+LeptoAlert,Night
10/5/2024,Saturday,No,2,5,7,1,Rainy,None,Normal,DengueAlert+LeptoAlert,Evening
10/5/2024,Saturday,No,4,3,7,3,Rainy,None,Normal,DengueAlert+LeptoAlert,Morning
10/5/2024,Saturday,No,3,1,7,2,Rainy,None,Normal,DengueAlert+LeptoAlert,Night
10/6/2024,Sunday,No,4,4,7,6,Rainy,None,Normal,DengueAlert+LeptoAlert,Evening
10/6/2024,Sunday,No,2,2,7,6,Rainy,None,Normal,DengueAlert+LeptoAlert,Morning
10/6/2024,Sunday,No,3,4,7,6,Rainy,None,Normal,DengueAlert+LeptoAlert,Night
10/7/2024,Monday,No,5,5,7,4,Rainy,None,Normal,DengueAlert+LeptoAlert,Evening
10/7/2024,Monday,No,1,3,7,3,Rainy,None,Normal,DengueAlert+LeptoAlert,Morning
10/7/2024,Monday,No,4,1,7,2,Rainy,None,Normal,DengueAlert+LeptoAlert,Night
10/8/2024,Tuesday,No,6,5,7,6,Cloudy,None,Normal,None,Evening
10/8/2024,Tuesday,No,5,3,7,4,Cloudy,None,Normal,None,Morning
10/8/2024,Tuesday,No,2,3,7,5,Cloudy,None,Normal,None,Night
10/9/2024,Wednesday,No,3,1,7,6,Rainy,None,Normal,DengueAlert+LeptoAlert,Evening
